Date,1mo CPR,Gross Coupon,Accum Net Loss%,Annualized Net Loss Rate,Delinq 30+,Number of Assets,Life CDR,Life CPR,Open,High,Low,Close,Adj Close,Volume,adj_1,adj_7,adj_30,adj_90,adj_1_change,adj_7_change,adj_30_change,adj_90_change,avg_adj_1_change,avg_adj_7_change,avg_adj_30_change,avg_adj_90_change,d1_Vol,d7_Vol,d30_Vol,d90_Vol,d1_BenchVol,d7_BenchVol,d30_BenchVol,d90_BenchVol,d1_ExcessVol,d7_ExcessVol,d30_ExcessVol,d90_ExcessVol
2021-01-15 00:00:00,Deal AFRM20Z2,0.0,0.0,0.02,0.07,183717.0,0.03,8.0,123.054001,127.239998,107.0,117.0,117.0,8310700.0,110.989998,112.699997,105.550003,68.620003,-0.0513675384615384,-0.0604418522828308,-0.0620278686752676,0.0158401177273077,0.0219857497980833,-0.0215295565021446,-0.0280987292254201,0.0064309958488189,0.0026386240075976,0.0036532175073795,0.0038474564923962,0.0002509093296149,0.0004833731941839,0.000463521803179,0.0007895385840834,4.135770760752592e-05,0.0021552508134137,0.0031896957042005,0.0030579179083127,0.0002095516220074
2021-02-15 00:00:00,Deal AFRM20Z2,0.0,0.01,0.03,0.09,179462.0,0.03,10.11,129.300003,129.300003,115.0,119.150002,119.150002,5642300.0,112.529999,102.010002,74.389999,54.889999,-0.055560242458074,-0.026900695852319,-0.0826242117461689,0.0880078872545513,-0.0395526882493038,-0.0373890304668554,0.1903338752362754,0.0365725622618534,0.0030869405419999,0.0007236474373389,0.0068267603666757,0.0077453882190098,0.0015644151477466,0.0013979395992514,0.036226984062458,0.0013375523103971,0.0015225253942533,-0.0006742921619124,-0.0294002236957822,0.0064078359086126
2021-03-15 00:00:00,Deal AFRM20Z2,0.0,0.02,0.2,0.11,175708.0,0.06,10.57,80.0,82.779999,79.0,81.349998,81.349998,1885200.0,80.800003,81.989998,68.669998,69.389999,-0.0067608483530632,0.0597130001403773,-0.0008730539412312,0.0293724207463332,-0.0021054813109396,0.0812433066409614,0.0151392238464987,0.0213364653589723,4.5709070453117385e-05,0.0035656423857646,7.622231842993316e-07,0.0008627391004996,4.433051550715937e-06,0.0066004748739572,0.0002291960986743,0.0004552447540146,4.127601890240145e-05,-0.0030348324881925,-0.00022843387549,0.000407494346485
2021-04-15 00:00:00,Deal AFRM20Z2,0.0,0.04,0.39,0.11,170673.0,0.12,11.64,70.349998,70.589996,67.480003,68.669998,68.669998,1222600.0,69.720001,68.620003,50.599998,57.41,0.0152905640102098,0.0158401177273077,-0.0629629999999999,0.0277479228831378,-0.0166935863919762,0.0064309958488189,0.0098625318651248,0.0270547842995163,0.0002338013477503,0.0002509093296149,0.0039643393689999,0.0007699472243285,0.0002786758266263,4.135770760752592e-05,9.726953479060208e-05,0.0007319613534933,-4.487447887604982e-05,0.0002095516220074,0.0038670698342093,3.798587083520867e-05
2021-05-15 00:00:00,Deal AFRM20Z2,0.0,0.06,0.28,0.11,166829.0,0.14,11.31,49.380001,54.610001,49.060001,54.0,54.0,3886600.0,50.599998,53.360001,67.410004,64.68,-0.0629629999999999,-0.0278738937488413,0.0022301813193523,0.0185826771653543,0.0098625318651248,0.0514479555392251,0.0004545659758433,0.020294817142378,0.0039643393689999,0.0007769539527216,4.9737087171879664e-06,0.0003453158906317,9.726953479060208e-05,0.002646892129166,2.0663022639437162e-07,0.0004118796028425,0.0038670698342093,-0.0018699381764443,4.767078490793595e-06,-6.656371221077989e-05
2021-06-15 00:00:00,Deal AFRM20Z2,0.0,0.08,0.38,0.13,162781.0,0.17,11.54,68.82,69.370003,66.279999,67.260002,67.260002,2718000.0,67.410004,63.450001,57.5,116.279999,0.0022301813193523,-0.0054858621549508,0.0008703045975577,-0.011056327418671,0.0004545659758433,-0.0101696644268821,-0.0079900404803321,0.0145311995966561,4.9737087171879664e-06,3.009468358312144e-05,7.574300925300701e-07,0.0001222423759888,2.0663022639437162e-07,0.0001034220745553,6.384074687734563e-05,0.0002111557617178,4.767078490793595e-06,-7.332739097226978e-05,-6.308331678481556e-05,-8.891338572900224e-05
2021-07-15 00:00:00,Deal AFRM20Z2,0.0,0.1,0.33,0.15,158268.0,0.19,11.69,57.439999,58.73,55.580002,57.450001,57.450001,3483100.0,57.5,59.0,63.59,157.25,0.0008703045975577,-0.0268843967197032,-0.0357846415065036,0.0716963421712353,-0.0079900404803321,-0.0205464524097032,-0.0238682708089616,0.0086603189202127,7.574300925300701e-07,0.0007227707869823,0.0012805405677489,0.0051403654807348,6.384074687734563e-05,0.0004221567066241,0.0005696943514099,7.500112379979406e-05,-6.308331678481556e-05,0.0003006140803581,0.000710846216339,0.005065364356935
2021-08-15 00:00:00,Deal AFRM20Z2,0.0,0.11,0.26,0.18,153940.0,0.19,12.28,65.220001,65.230003,61.661999,63.59,63.59,1589100.0,63.5,67.709999,117.580002,151.720001,-0.0014153168737223,0.045552762645066,0.0713439817767653,0.0028422765542728,-0.0179533723546893,0.0239447068894547,0.0246421171788791,-0.0048268363400302,2.003121853043065e-06,0.0020750541845977,0.0050899637357634,8.07853601096886e-06,0.0003223235789061,0.0005733489880218,0.0006072339390576,2.329834905343613e-05,-0.000320320457053,0.0015017051965758,0.0044827297967058,-1.5219813042467278e-05
2021-09-15 00:00:00,Deal AFRM20Z2,0.0,0.13,0.45,0.19,150041.0,0.22,12.69,108.040001,112.760002,107.059998,109.75,109.75,14468700.0,117.580002,114.07,146.729996,98.769997,0.0713439817767653,0.0551290254821106,-0.0117195728987702,-0.0047360037230149,0.0246421171788791,0.0275351563952764,0.008598440396301,0.0065637579619593,0.0050899637357634,0.0030392094506071,0.0001373483889295,2.242973126441099e-05,0.0006072339390576,0.0007581848377123,7.393317724874088e-05,4.3082918583184105e-05,0.0044827297967058,0.0022810246128948,6.341521168084806e-05,-2.065318731877312e-05
2021-10-15 00:00:00,Deal AFRM20Z2,0.0,0.15,0.31,0.21,144325.0,0.23,12.89,148.660004,153.199997,145.539993,146.729996,146.729996,16099500.0,157.25,155.210007,151.289993,62.799999,0.0716963421712353,-0.0008368031630439,0.0222987221332955,-0.0233282104201457,0.0086603189202127,-0.0128591604025925,-0.0032992906655074,-0.0101226244862896,0.0051403654807348,7.002395336802759e-07,0.0004972330087779,0.0005442054014065,7.500112379979406e-05,0.0001653580062596,1.0885318895504262e-05,0.0001024675264904,0.005065364356935,-0.0001646577667259,0.0004863476898824,0.0004417378749161
