Date,1mo CPR,Gross Coupon (Derived),Annualized Net Loss Rate,Delinq 30+,Life CDR,Open,High,Low,Close,Adj Close,Volume,adj_1,adj_7,adj_30,adj_90,adj_1_change,adj_7_change,adj_30_change,adj_90_change,avg_adj_1_change,avg_adj_7_change,avg_adj_30_change,avg_adj_90_change,d1_Vol,d7_Vol,d30_Vol,d90_Vol,d1_BenchVol,d7_BenchVol,d30_BenchVol,d90_BenchVol,d1_ExcessVol,d7_ExcessVol,d30_ExcessVol,d90_ExcessVol
2020-12-15 00:00:00,OPF2001,30.8522,0.2,0.26,0.2,18.34,19.174999,18.25,19.02,19.02,97700.0,18.75,19.1,17.82,19.309999,-0.0141955835962145,0.004206098843323,-0.0630914826498422,0.0152470557308097,-0.0175488369026177,-0.0169849155990766,0.0850124206126502,-0.0591980732454809,0.0002015145936371,1.7691267479803196e-05,0.0039805351829553,0.0002324727084584,0.0003079616766346,0.0002884873579077,0.0072271116584221,0.0035044118759773,-0.0001064470829975,-0.0002707960904279,-0.0032465764754668,-0.0032719391675189
2021-01-15 00:00:00,OPF2001,30.8217,0.62,1.22,0.41,17.379999,17.52,17.139999,17.360001,17.360001,58100.0,17.82,16.469999,17.219999,19.969999,0.0264976367224862,-0.0512673933601731,-0.008064630871853,0.1503454982519874,0.0416957426956095,-0.0280319592894755,-0.0279228613302472,0.0134288203476942,0.0007021247518768,0.0026283456219467,6.50382710992453e-05,0.0226037688446383,0.0017385349589384,0.0007857907416068,0.0007796861848682,0.0001803332159306,-0.0010364102070616,0.0018425548803399,-0.0007146479137689,0.0224234356287077
2021-02-15 00:00:00,OPF2001,30.7877,0.28,1.98,0.37,17.15,17.52,16.6,16.889999,16.889999,52000.0,16.57,15.94,20.719999,19.629999,-0.0189460638807615,-0.056246243709073,0.2267614107022741,0.1622261789358308,-0.0350989408651545,-0.0409022994795869,0.1417187868730935,0.0403882850361035,0.0003589533365738,0.0031636399313804,0.0514207373836854,0.0263173331321201,0.0012319356498556,0.0016729981027178,0.0200842145527813,0.0016312135681575,-0.0008729823132817,0.0014906418286626,0.0313365228309041,0.0246861195639626
2021-03-15 00:00:00,OPF2001,30.7497,2.31,2.47,0.86,21.049999,22.9,21.038,22.41,22.41,204200.0,22.309999,20.34,20.75,21.290001,-0.0044623382418562,-0.0923694779116466,-0.074074074074074,-0.0499776439089691,-0.012259323447109,0.0652138233949609,0.0073152279980622,0.0250398639958357,1.9912462584732884e-05,0.0085321204496701,0.0054869684499314,0.0024977648906917,0.0001502910113808,0.0042528427617891,5.351256066363311e-05,0.0006269947889299,-0.0001303785487961,0.004279277687881,0.0054334558892677,0.0018707701017617
2021-04-15 00:00:00,OPF2001,30.7073,7.97,2.44,2.28,20.719999,20.98,20.27,20.75,20.75,18800.0,20.17,19.969999,19.959999,20.540001,-0.0279518072289155,-0.0375904096385542,-0.0380723373493976,-0.0101204337349397,-0.0128634809373763,0.0134288203476942,0.0151189411547505,0.0201935967210896,0.0007813035273624,0.0014130388967943,0.0014495028712463,0.0001024231789833,0.0001654691418262,0.0001803332159306,0.0002285823816408,0.000407781348534,0.0006158343855362,0.0012327056808636,0.0012209204896055,-0.0003053581695506
2021-05-15 00:00:00,OPF2001,30.6627,8.1,2.23,3.23,19.93,20.01,19.5,20.01,20.01,49400.0,19.959999,20.23,21.299999,24.110001,-0.0024988005997002,0.0109945027486255,0.0644677161419289,0.2048976011994001,0.0151189411547505,0.045288810083554,0.0102675090260524,0.0230722173502661,6.244004437062087e-06,0.0001208790906895,0.0041560864245563,0.0419830269772684,0.0002285823816408,0.0020510763187842,0.0001054217416,0.0005323272134579,-0.0002223383772037,-0.0019301972280946,0.0040506646829562,0.0414506997638105
2021-06-15 00:00:00,OPF2001,30.6134,7.74,2.44,3.87,21.26,21.75,21.26,21.469999,21.469999,65800.0,21.299999,20.93,20.110001,24.459999,-0.0079180255201689,-0.0251513286050922,-0.0633441110081095,0.1392640959135582,0.0102675090260524,-0.0197749940914835,-0.0150224263805134,0.0063346370966797,6.269512813804691e-05,0.0006325893306013,0.0040124763994077,0.0193944884106207,0.0001054217416,0.0003910503913182,0.0002256732943579,4.012762714663061e-05,-4.272661346202057e-05,0.0002415389392831,0.0037868031050497,0.0193543607834741
2021-07-15 00:00:00,OPF2001,30.564,8.12,2.42,4.39,20.040001,20.440001,19.950001,20.360001,20.360001,62400.0,20.110001,20.74,24.299999,25.17,-0.0122789777859048,0.0186639971186641,0.1935165916740377,0.2362474834848977,-0.0150224263805134,-0.0225965825895633,-0.0284341763536402,0.0220985448766392,0.0001507732954667,0.0003483447884455,0.0374486712531362,0.055812873452947,0.0002256732943579,0.0005106055447269,0.0008085023849099,0.0004883456856648,-7.489999889120116e-05,-0.0001622607562814,0.0366401688682263,0.0553245277672822
2021-08-15 00:00:00,OPF2001,30.5069,6.7,2.66,4.64,24.389999,24.389999,23.82,24.299999,24.299999,40300.0,24.030001,24.27,24.16,25.27,-0.0111110292638284,-0.0012345267997747,-0.0057612759572541,0.0399177382682196,-0.0219204305639473,0.0247113210671194,0.0203609429340418,-0.0089376019746545,0.0001234549713016,1.5240564193621103e-06,3.319230065563501e-05,0.00159342582845,0.0004805052761088,0.0006106493888822,0.0004145679971633,7.988072905734801e-05,-0.0003570503048071,-0.0006091253324628,-0.0003813756965076,0.0015135450993927
2021-09-15 00:00:00,OPF2001,30.4432,6.74,3.01,4.86,24.07,24.209999,23.370001,24.190001,24.190001,40200.0,24.16,23.629999,25.26,20.42,-0.0012402231814706,-0.0231501437308744,0.0442331110279823,-0.1558495594936104,0.0203609429340418,0.0440452642065309,0.0044322488739472,0.0105768648138562,1.5381535398571972e-06,0.0005359291547601,0.0019565681112138,0.0242890851943524,0.0004145679971633,0.0019399852990231,1.964483008060622e-05,0.0001118700692905,-0.0004130298436234,-0.0014040561442629,0.0019369232811332,0.0241772151250618
