Date,AFRM_Adj Close,AFRM_adj_1,AFRM_adj_7,AFRM_adj_30,adj_90_x_x,AFRM_adj_1_change,AFRM_adj_7_change,AFRM_adj_30_change,AFRM_adj_90_change,AFRM_avg_adj_1_change,LC_Adj Close,LC_adj_1,LC_adj_7,LC_adj_30,adj_90_y_x,LC_adj_1_change,LC_adj_7_change,LC_adj_30_change,LC_adj_90_change,LC_avg_adj_1_change,OPRT_Adj Close,OPRT_adj_1,OPRT_adj_7,OPRT_adj_30,adj_90_x_y,OPRT_adj_1_change,OPRT_adj_7_change,OPRT_adj_30_change,OPRT_adj_90_change,OPRT_avg_adj_1_change,SOFI_Adj Close,SOFI_adj_1,SOFI_adj_7,SOFI_adj_30,adj_90_y_y,SOFI_adj_1_change,SOFI_adj_7_change,SOFI_adj_30_change,SOFI_adj_90_change,SOFI_avg_adj_1_change,UPST_Adj Close,UPST_adj_1,UPST_adj_7,UPST_adj_30,adj_90,UPST_adj_1_change,UPST_adj_7_change,UPST_adj_30_change,UPST_adj_90_change,UPST_avg_adj_1_change
2021-02-02,113.0,110.949997,131.0,81.139999,54.0,-0.0181416194690265,0.1592920353982301,-0.2819469115044247,-0.5221238938053097,0.0310890796835101,11.51,12.78,13.34,11.0,14.5,0.1103388357949608,0.1589921807124239,-0.0443092962641181,0.2597741094700261,0.0310890796835101,16.889999,16.57,17.299999,19.040001,21.799999,-0.0189460638807615,0.0242747202057265,0.127294382906713,0.2907045761222366,0.0310890796835101,24.33,24.950001,23.120001,17.719999,16.51,0.0254829839704069,-0.0497327990135635,-0.271681093300452,-0.3214138923140155,0.0310890796835101,75.470001,79.75,80.25,51.16,95.970001,0.0567112620019709,0.0633364109800396,-0.3221147565640021,0.27163110810082,0.0310890796835101
2021-02-03,110.949997,108.769997,136.229996,74.309998,57.0,-0.0196484908422304,0.227850380203255,-0.3302388462435019,-0.4862550559600285,-0.011513515513843,12.78,13.15,12.83,10.91,12.89,0.0289514866979656,0.0039123630672925,-0.1463223787167448,0.0086071987480438,-0.011513515513843,16.57,16.219999,17.35,19.58,21.0,-0.0211225709112854,0.0470730235365117,0.1816535908267953,0.2673506336753168,-0.011513515513843,24.950001,25.059999,22.99,16.110001,16.370001,0.004408737298247,-0.0785571511600341,-0.3543086030337233,-0.3438877617680256,-0.011513515513843,79.75,75.75,91.040001,46.869999,88.209999,-0.0501567398119122,0.1415674106583073,-0.4122884137931034,0.1060814921630093,-0.011513515513843
2021-02-04,108.769997,103.449997,139.990005,79.660004,55.450001,-0.0489105465361004,0.2870277545378621,-0.267628884829334,-0.4902086739967456,-0.0134042976813775,13.15,13.51,12.21,11.15,12.98,0.0273764258555133,-0.0714828897338403,-0.1520912547528516,-0.0129277566539923,-0.0134042976813775,16.219999,16.860001,16.940001,21.280001,20.190001,0.0394575856632295,0.044389768458062,0.3119606850777239,0.2447596944981314,-0.0134042976813775,25.059999,23.1,23.07,17.48,15.17,-0.0782122537195632,-0.0794093806627845,-0.3024740344163621,-0.3946528090444058,-0.0134042976813775,75.75,75.239998,95.129997,53.240002,89.440002,-0.006732699669967,0.2558415445544555,-0.2971616897689769,0.1807260990099011,-0.0134042976813775
2021-02-05,103.449997,122.760002,125.889999,80.760002,49.82,0.1866602760752134,0.2169164103504035,-0.2193329691445036,-0.5184146791227069,0.0488332510524862,13.51,13.64,12.24,11.97,12.1,0.0096225018504811,-0.0940044411547001,-0.1139896373056994,-0.1043671354552183,0.0488332510524862,16.860001,17.57,16.889999,21.26,19.75,0.0421114447146235,0.0017792407011125,0.2609726416979454,0.1714115556695399,0.0488332510524862,23.1,23.0,23.9,19.059999,15.05,-0.0043290043290044,0.0346320346320345,-0.1748918181818182,-0.3484848484848485,0.0488332510524862,75.239998,76.0,102.18,52.990002,91.82,0.0101010369511174,0.358054262574542,-0.2957203162073449,0.220361542274363,0.0488332510524862
2021-02-08,122.760002,131.0,119.150002,81.25,48.369999,0.0671228239308761,-0.0294069724762631,-0.3381394698902008,-0.6059791608670713,0.0181800033032002,13.64,13.34,12.72,12.78,12.35,-0.0219941348973607,-0.0674486803519061,-0.063049853372434,-0.094574780058651,0.0181800033032002,17.57,17.299999,16.889999,21.85,19.83,-0.0153671599317017,-0.038702390438247,0.2435970404097895,0.1286283437677859,0.0181800033032002,23.0,23.120001,24.299999,19.360001,14.61,0.0052174347826086,0.0565216956521739,-0.1582608260869564,-0.3647826086956521,0.0181800033032002,76.0,80.25,92.279999,59.240002,84.050003,0.0559210526315789,0.2142105131578948,-0.2205262894736842,0.1059210921052631,0.0181800033032002
2021-02-09,131.0,136.229996,112.529999,79.57,54.0,0.0399236335877861,-0.1409923740458014,-0.3925954198473282,-0.5877862595419847,0.026682988230573,13.34,12.83,12.35,15.08,12.98,-0.0382308845577211,-0.0742128935532233,0.1304347826086955,-0.0269865067466266,0.026682988230573,17.299999,17.35,16.57,22.309999,20.01,0.0028902313809382,-0.0421964764275419,0.2895953924621615,0.1566474657021657,0.026682988230573,23.120001,22.99,23.879999,19.02,14.94,-0.0056228803796332,0.0328718843913546,-0.1773356757207752,-0.3538062563232588,0.026682988230573,80.25,91.040001,87.239998,58.0,103.360001,0.1344548411214954,0.0871027788161993,-0.2772585669781932,0.287975090342679,0.026682988230573
2021-02-10,136.229996,139.990005,105.550003,81.349998,50.599998,0.0276004485825573,-0.2252073251180305,-0.4028481216427548,-0.6285693350530526,0.0008100358358807,12.83,12.21,11.94,17.09,12.88,-0.0483242400623538,-0.0693686671862822,0.3320342946219796,0.0038971161340608,0.0008100358358807,17.35,16.940001,17.219999,22.41,19.959999,-0.0236310662824209,-0.0074928530259366,0.29164265129683,0.1504322190201727,0.0008100358358807,22.99,23.07,23.23,19.48,15.48,0.0034797738147021,0.0104393214441063,-0.1526750761200521,-0.3266637668551543,0.0008100358358807,91.040001,95.129997,82.32,62.93,115.0,0.0449252631269192,-0.0957820837458032,-0.3087653854485349,0.2631810054571506,0.0008100358358807
2021-02-11,139.990005,125.889999,105.989998,80.800003,51.639999,-0.1007215193684719,-0.2428745323639355,-0.4228159146076178,-0.6311165286407412,0.0017740757920143,12.21,12.24,12.07,17.92,12.93,0.0024570024570023,-0.0114660114660115,0.4676494676494676,0.0589680589680587,0.0017740757920143,16.940001,16.889999,16.389999,22.309999,19.49,-0.002951711750194,-0.0324676486146605,0.3170010438606232,0.1505312189769057,0.0017740757920143,23.07,23.9,22.690001,18.450001,16.799999,0.035977459904638,-0.0164715648027742,-0.2002600346770697,-0.2717815778066753,0.0017740757920143,95.129997,102.18,89.730003,60.049999,119.489998,0.0741091477170972,-0.0567643663438779,-0.3687585315492021,0.2560706587639227,0.0017740757920143
2021-02-12,125.889999,119.150002,104.830002,81.089996,50.450001,-0.0535387803124853,-0.1672888805090864,-0.3558662590822643,-0.5992533052605712,-0.0188949177942877,12.24,12.72,12.25,19.91,12.69,0.0392156862745098,0.0008169934640522,0.6266339869281046,0.0367647058823528,-0.0188949177942877,16.889999,16.889999,16.469999,21.6,19.25,0.0,-0.0248667865522075,0.2788633083992486,0.1397277169761821,-0.0188949177942877,23.9,24.299999,21.290001,19.15,17.43,0.0167363598326359,-0.1092049790794978,-0.1987447698744769,-0.2707112970711297,-0.0188949177942877,102.18,92.279999,77.010002,60.790001,132.910004,-0.096887854766099,-0.2463299862986886,-0.4050694754355061,0.3007438246232137,-0.0188949177942877
2021-02-16,119.150002,112.529999,102.010002,74.389999,54.889999,-0.055560242458074,-0.1438522846185097,-0.3756609504714905,-0.5393202007667612,-0.0350989408651545,12.72,12.35,11.77,19.74,12.59,-0.0290880503144654,-0.074685534591195,0.5518867924528299,-0.0102201257861636,-0.0350989408651545,16.889999,16.57,15.94,20.719999,19.629999,-0.0189460638807615,-0.056246243709073,0.2267614107022741,0.1622261789358308,-0.0350989408651545,24.299999,23.879999,20.120001,18.139999,18.4,-0.0172839513285576,-0.1720163856796867,-0.2534979528188458,-0.2427983227489022,-0.0350989408651545,92.279999,87.239998,73.059998,115.089996,139.080002,-0.0546163963439141,-0.2082791635054093,0.2471824582486177,0.5071521836492434,-0.0350989408651545
2021-02-17,112.529999,105.550003,102.489998,77.370003,53.360001,-0.0620278686752676,-0.0892206619498859,-0.3124499805602949,-0.5258153250316834,-0.0279228613302472,12.35,11.94,11.99,21.719999,13.81,-0.0331983805668015,-0.0291497975708501,0.7587043724696358,0.1182186234817814,-0.0279228613302472,16.57,17.219999,16.719999,21.1,20.23,0.0392274592637296,0.009052444176222,0.2733856366928184,0.2208811104405552,-0.0279228613302472,23.879999,23.23,19.41,18.25,18.780001,-0.0272193897495557,-0.1871858956107996,-0.2357621120503397,-0.2135677643872598,-0.0279228613302472,87.239998,82.32,74.510002,125.279999,153.850006,-0.0563961269233409,-0.1459192605666955,0.4360385359018464,0.7635260147530036,-0.0279228613302472
2021-02-18,105.550003,105.989998,94.195,81.989998,53.150002,0.0041685929653645,-0.1075793716462519,-0.2232117890134025,-0.4964471767944904,0.0067250897115804,11.94,12.07,10.86,21.4,13.9,0.010887772194305,-0.0904522613065327,0.7922948073701843,0.1641541038525964,0.0067250897115804,17.219999,16.389999,16.4,20.34,20.790001,-0.0481997705110204,-0.0476189923123691,0.181184737583318,0.2073172013540767,0.0067250897115804,23.23,22.690001,18.719999,18.27,19.780001,-0.0232457597933707,-0.1941455445544554,-0.2135170038743005,-0.1485148084373655,0.0067250897115804,82.32,89.730003,68.519997,164.869995,139.770004,0.0900146137026238,-0.1676385204081631,1.0027939139941693,0.6978863459669584,0.0067250897115804
2021-02-19,105.989998,104.830002,93.059998,78.870003,54.040001,-0.0109443911867986,-0.1219926431171364,-0.2558731532384782,-0.4901405602441846,-0.0389220322430599,12.07,12.25,10.77,19.950001,14.23,0.0149130074565038,-0.1077050538525269,0.6528584092792047,0.1789560894780446,-0.0389220322430599,16.389999,16.469999,16.32,19.309999,20.139999,0.0048810253130584,-0.0042708361361095,0.1781574239266274,0.2287980615496072,-0.0389220322430599,22.690001,21.290001,18.43,17.9,20.18,-0.0617011872322085,-0.1877479423645683,-0.2111062489596188,-0.1106214583243077,-0.0389220322430599,89.730003,77.010002,65.639999,118.480003,133.699997,-0.1417586155658547,-0.2684721185175932,0.3204056507164052,0.4900255492023109,-0.0389220322430599
2021-02-22,104.830002,102.010002,91.440002,72.629997,57.0,-0.026900695852319,-0.1277306090292738,-0.3071640216128203,-0.4562625306446144,-0.0409022994795869,12.25,11.77,11.81,18.360001,14.78,-0.0391836734693877,-0.0359183673469387,0.4987755918367347,0.206530612244898,-0.0409022994795869,16.469999,15.94,17.4,19.98,20.01,-0.0321796619416917,0.0564663665128333,0.2131148277543915,0.2149363214897584,-0.0409022994795869,21.290001,20.120001,19.34,16.48,19.9,-0.0549553755305132,-0.0915923395212616,-0.2259277019291826,-0.0652889119169135,-0.0409022994795869,77.010002,73.059998,66.650002,112.279999,146.580002,-0.0512920906040231,-0.1345279798850024,0.457992417660241,0.9033891467760252,-0.0409022994795869
2021-02-23,102.010002,102.489998,91.800003,69.559998,57.290001,0.0047053817330577,-0.1000882148791644,-0.3181061010076248,-0.4383883945027274,0.0113777693437508,11.77,11.99,11.81,18.93,15.23,0.0186915887850467,0.0033984706881904,0.6083262531860663,0.2939677145284622,0.0113777693437508,15.94,16.719999,17.92,20.83,19.440001,0.0489334378920955,0.1242158092848182,0.3067754077791718,0.2195734629861983,0.0113777693437508,20.120001,19.41,18.77,16.629999,19.790001,-0.0352883183256301,-0.0670974618738835,-0.1734593353151422,-0.016401589642068,0.0113777693437508,73.059998,74.510002,60.360001,123.730003,166.830002,0.0198467566341844,-0.1738296926862768,0.6935396439512633,1.2834657345596976,0.0113777693437508
2021-02-24,102.489998,94.195,86.309998,69.720001,60.810001,-0.0809347074043265,-0.1578690634768088,-0.3197384880425112,-0.4066738005010011,-0.0620518610949933,11.99,10.86,11.65,16.85,15.28,-0.0942452043369475,-0.0283569641367806,0.4053377814845706,0.2743953294412009,-0.0620518610949933,16.719999,16.4,18.290001,20.58,19.08,-0.0191386973169078,0.0938996467643329,0.2308613176352461,0.1411483936093533,-0.0620518610949933,19.41,18.719999,17.219999,17.1,20.15,-0.0355487377640391,-0.1128284904688304,-0.1190108191653785,0.0381246780010302,-0.0620518610949933,74.510002,68.519997,57.580002,142.949997,148.220001,-0.0803919586527456,-0.2272178170120032,0.9185343331489912,0.989263146174657,-0.0620518610949933
2021-02-25,94.195,93.059998,84.459999,69.989998,62.52,-0.0120494930728807,-0.1033494452996443,-0.2569669515367057,-0.3362705026806093,-0.0165475462731323,10.86,10.77,10.97,15.35,16.09,-0.0082872928176795,0.0101289134438307,0.4134438305709025,0.4815837937384899,-0.0165475462731323,16.4,16.32,18.290001,19.51,19.52,-0.0048780487804876,0.1152439634146342,0.1896341463414637,0.1902439024390245,-0.0165475462731323,18.719999,18.43,16.059999,16.440001,22.65,-0.0154914004001817,-0.1420940246845098,-0.121794771463396,0.2099359620692285,-0.0165475462731323,68.519997,65.639999,54.919998,134.490005,144.490005,-0.0420314962944321,-0.1984821890754023,0.962784747349011,1.1087275441649536,-0.0165475462731323
2021-02-26,93.059998,91.440002,81.139999,66.389999,65.239998,-0.0174080811822066,-0.1280893966922285,-0.2865892926410764,-0.2989469223930135,0.0420191885966872,10.77,11.81,11.0,16.299999,16.309999,0.0965645311049212,0.0213556174558959,0.5134632311977716,0.5143917363045498,0.0420191885966872,16.32,17.4,19.040001,20.24,20.09,0.0661764705882352,0.1666667279411764,0.2401960784313723,0.2310049019607842,0.0420191885966872,18.43,19.34,17.719999,16.5,23.209999,0.0493760173629951,-0.0385241996744437,-0.1047205642973412,0.2593596852957136,0.0420191885966872,65.639999,66.650002,51.16,129.279999,157.139999,0.0153870051094913,-0.2205971849573003,0.9695307886887689,1.3939671144723813,0.0420191885966872
2021-03-01,91.440002,91.800003,74.309998,70.720001,63.240002,0.003937018724037,-0.1873359976523186,-0.2265966813955232,-0.3083989433858499,-0.0180048250063106,11.81,11.81,10.91,16.52,16.09,0.0,-0.0762066045723962,0.3988145639288738,0.3624047417442844,-0.0180048250063106,17.4,17.92,19.58,20.709999,20.08,0.0298850574712645,0.125287356321839,0.1902298275862068,0.1540229885057471,-0.0180048250063106,19.34,18.77,16.110001,17.15,22.68,-0.0294725956566701,-0.167011323681489,-0.1132368148914167,0.1726990692864529,-0.0180048250063106,66.650002,60.360001,46.869999,128.860001,164.830002,-0.0943736055701844,-0.2967742296541866,0.9333833028242072,1.4730682228636691,-0.0180048250063106
2021-03-02,91.800003,86.309998,79.660004,71.449997,59.650002,-0.0598039740804802,-0.1322439934996516,-0.2216776180279646,-0.3502178643719652,-0.03626800956748,11.81,11.65,11.15,16.4,15.63,-0.0135478408128704,-0.0558848433530906,0.3886536833192209,0.323454699407282,-0.03626800956748,17.92,18.290001,21.280001,20.969999,20.57,0.0206473772321427,0.1875000558035713,0.1702008370535714,0.1478794642857142,-0.03626800956748,18.77,17.219999,17.48,17.27,20.82,-0.0825786361214703,-0.0687266915290356,-0.0799147575919019,0.1092168353755993,-0.03626800956748,60.360001,57.580002,53.240002,144.279999,164.039993,-0.046056974054722,-0.1179588946660222,1.3903246621881271,1.717693675982544,-0.03626800956748
2021-03-03,86.309998,84.459999,80.760002,69.389999,59.459999,-0.0214343534105978,-0.0643030486456505,-0.1960375320597271,-0.3110879344476406,-0.0386727301434788,11.65,10.97,11.97,15.48,16.32,-0.0583690987124463,0.0274678111587982,0.3287553648068668,0.4008583690987124,-0.0386727301434788,18.290001,18.290001,21.26,21.6,20.85,0.0,0.1623837527400902,0.1809731448347105,0.139967132861283,-0.0386727301434788,17.219999,16.059999,19.059999,16.719999,21.209999,-0.0673635346901007,0.106852503301539,-0.0290360063319399,0.2317073305288808,-0.0386727301434788,57.580002,54.919998,52.990002,140.520004,170.0,-0.0461966639042492,-0.0797151761127067,1.4404306898078951,1.9524139301002457,-0.0386727301434788
2021-03-04,84.459999,81.139999,81.25,73.0,62.490002,-0.0393085488907002,-0.0380061453706623,-0.1356855213791796,-0.2601231027719998,0.0078662812665167,10.97,11.0,12.78,15.84,16.959999,0.0027347310847765,0.1649954421148585,0.4439380127620782,0.546034548769371,0.0078662812665167,18.290001,19.040001,21.85,21.6,20.799999,0.0410060119734274,0.1946418154925198,0.1809731448347105,0.1372333440550386,0.0078662812665167,16.059999,17.719999,19.360001,17.26,23.889999,0.1033623974696387,0.2054795893822907,0.0747198676662432,0.4875467302332956,0.0078662812665167,54.919998,51.16,59.240002,144.300003,162.009995,-0.0684631853045588,0.0786599445979585,1.6274582712111534,1.949927183172876,0.0078662812665167
2021-03-05,81.139999,74.309998,79.57,71.5,60.259998,-0.084175512499082,-0.0193492607758105,-0.1188069893863321,-0.2573330201791104,-0.0477416627314002,11.0,10.91,15.08,15.7,16.34,-0.0081818181818181,0.3709090909090908,0.4272727272727272,0.4854545454545453,-0.0477416627314002,19.040001,19.58,22.309999,21.02,20.27,0.028361290527243,0.1717435834168286,0.1039915386559064,0.0646007844222276,-0.0477416627314002,17.719999,16.110001,19.02,17.200001,22.709999,-0.0908576800709751,0.0733634917248018,-0.0293452612497325,0.2816027246954131,-0.0477416627314002,51.16,46.869999,58.0,126.07,152.429993,-0.083854593432369,0.1336982017200938,1.464229867083659,1.9794760164190777,-0.0477416627314002
