,Unnamed: 0_x,Date,Open,High,Low,Close,Adj Close,Volume,adj_1,adj_7,adj_30,adj_90,adj_1_change,adj_7_change,adj_30_change,adj_90_change,avg_adj_1_change,avg_adj_7_change,avg_adj_30_change,avg_adj_90_change,d1_Vol,d7_Vol,d30_Vol,d90_Vol,d1_BenchVol,d7_BenchVol,d30_BenchVol,d90_BenchVol,d1_ExcessVol,d7_ExcessVol,d30_ExcessVol,d90_ExcessVol,Unnamed: 0_y
25,25,2022-01-04,15.61,15.861,14.59,15.05,15.05,34175900,14.1,13.94,11.89,7.87,-0.0631229235880399,0.0426327599102469,0.0276577355229041,-0.0307881773399013,-0.0663429555116114,0.0526784594106917,0.0286224559880692,-0.0223609855729011,0.0039845034823015,0.0018175522175647,0.0007649503342549,0.0009479118639132,0.0044013877460156,0.0027750200858838,0.0008192449867889,0.0005000136757914,-0.0004168842637141,-0.0009574678683191,-5.4294652534047066e-05,0.0004478981881217,2591.0
26,26,2022-01-05,14.88,15.23,14.04,14.1,14.1,35103100,13.78,13.86,11.72,7.72,-0.0226950354609929,-0.0057388809182209,-0.0142977291841883,-0.0190597204574333,-0.0137728180971353,-0.0066847225112147,-0.0056565544386377,-0.0180773561527511,0.0005150646345757,3.293475419351997e-05,0.0002044250598243,0.0003632729439155,0.0001896905183367,4.468551505194056e-05,3.199660811727187e-05,0.0003267908054734,0.0003253741162389,-1.1750760858420594e-05,0.0001724284517071,3.648213844209336e-05,2592.0
27,27,2022-01-06,14.016,14.27,13.01,13.78,13.78,46269400,13.74,13.09,12.13,7.48,-0.0029027576197386,-0.0555555555555555,0.0349829351535835,-0.0310880829015542,-0.0080256393826729,-0.045969111423945,0.0315840747384981,-0.0217462082460023,8.426001798950503e-06,0.0030864197530864,0.0012238057519598,0.0009664688984939,6.441088750071024e-05,0.002113159205107,0.000997553777087,0.0004728975730784,-5.5984885701759735e-05,0.0009732605479793,0.0002262519748727,0.0004935713254154,2593.0
28,28,2022-01-07,13.821,14.4,13.62,13.74,13.74,28716200,13.37,13.2,12.86,7.61,-0.0269286754002912,0.0084033613445377,0.0601813685078316,0.0173796791443849,-0.0250206547443161,-0.0105467070699541,0.0765326881250018,0.0253557922626586,0.0007251535588142,7.061648188687047e-05,0.0036217971154754,0.0003020532471617,0.0006260331638342,0.0001112330300194,0.0058572523516387,0.000642916201267,9.912039497998044e-05,-4.061654813254934e-05,-0.0022354552361633,-0.0003408629541053,2594.0
29,29,2022-01-10,13.455,13.49,12.82,13.37,13.37,37040300,13.94,12.06,12.39,7.26,0.0426327599102469,-0.0863636363636363,-0.0365474339035768,-0.0459921156373194,0.0526784594106917,-0.050632967255853,-0.0741533043962157,-0.0506777635365207,0.0018175522175647,0.0074586776859504,0.0013357149249363,0.0021152747007965,0.0027750200858838,0.0025636973731322,0.0054987125528778,0.0025682357170635,-0.0009574678683191,0.0048949803128181,-0.0041629976279415,-0.0004529610162669,2597.0
30,30,2022-01-11,13.295,14.14,13.25,13.94,13.94,24517400,13.86,13.71,12.4,7.13,-0.0057388809182209,0.1368159203980099,0.0008071025020177,-0.0179063360881542,-0.0066847225112147,0.0255601091688347,-0.0595877644837285,-0.0048800265337336,3.293475419351997e-05,0.0187185960743545,6.514144487632313e-07,0.0003206368721019,4.468551505194056e-05,0.0006533191807227,0.0035507016761682,2.3814658969943973e-05,-1.1750760858420594e-05,0.0180652768936318,-0.0035500502617195,0.0002968222131319,2598.0
31,31,2022-01-12,14.3,14.42,13.75,13.86,13.86,24842400,13.09,15.0,12.0,7.41,-0.0555555555555555,0.0940919037199123,-0.0322580645161291,0.0392706872370267,-0.045969111423945,0.0107202811549507,-0.0131303281255464,0.04113162148689,0.0030864197530864,0.0088532863456372,0.0010405827263267,0.0015421868760683,0.002113159205107,0.0001149244280411,0.0001724055166845,0.0016918102861407,0.0009732605479793,0.008738361917596,0.0008681772096422,-0.0001496234100724,2599.0
32,32,2022-01-13,14.0,14.04,13.055,13.09,13.09,29900800,13.2,13.89,12.58,6.95,0.0084033613445377,-0.0739999999999999,0.0483333333333333,-0.0620782726045884,-0.0105467070699541,-0.0713567740007792,0.0411398906364584,-0.0490778255543188,7.061648188687047e-05,0.0054759999999999,0.0023361111111111,0.0038537119295695,0.0001112330300194,0.0050917891957982,0.0016924906015797,0.0024086329611401,-4.061654813254934e-05,0.0003842108042017,0.0006436205095313,0.0014450789684294,2600.0
33,33,2022-01-14,12.952,13.32,12.66,13.2,13.2,32460700,12.06,13.3,13.08,6.6,-0.0863636363636363,-0.0424766018718502,0.039745627980922,-0.0503597122302158,-0.050632967255853,-0.0054163379168777,0.0803082021654973,-0.0469445997226808,0.0074586776859504,0.0018042617065796,0.0015797149435978,0.0025361006159101,0.0025636973731322,2.9336716429807062e-05,0.0064494073350543,0.0022037954431227,0.0048949803128181,0.0017749249901498,-0.0048696923914565,0.0003323051727874,2601.0
34,34,2022-01-18,12.8,13.11,12.02,12.06,12.06,50314700,13.71,12.76,12.18,6.39,0.1368159203980099,-0.0406015037593985,-0.0688073394495413,-0.0318181818181818,0.0255601091688347,-0.0130790598846416,-0.0624440561145645,-0.0291622458205541,0.0187185960743545,0.0016484821075244,0.0047344499621244,0.0010123966942148,0.0006533191807227,0.000171061807466,0.0038992601440388,0.0008504365812984,0.0180652768936318,0.0014774203000584,0.0008351898180855,0.0001619601129164,2605.0
35,35,2022-01-19,14.37,14.39,13.37,13.71,13.71,186755800,15.0,12.58,11.39,6.55,0.0940919037199123,-0.0141065830721003,-0.0648604269293924,0.0250391236306728,0.0107202811549507,0.0127746609297711,-0.0317973843888295,0.0491707128421928,0.0088532863456372,0.00019899568597,0.004206874981463,0.0006269577121921,0.0001149244280411,0.0001631919618706,0.0010110736539709,0.0024177590014093,0.008738361917596,3.5803724099446496e-05,0.003195801327492,-0.0017908012892172,2606.0
36,36,2022-01-20,14.27,16.469999,14.01,15.0,15.0,268936000,13.89,11.36,10.26,6.29,-0.0739999999999999,-0.09697933227345,-0.0992098331870061,-0.0396946564885496,-0.0713567740007792,-0.1140838331588755,-0.0486331776894316,-0.0497938356093809,0.0054759999999999,0.0094049908882042,0.0098425910009935,0.0015756657537439,0.0050917891957982,0.0130151209882221,0.0023651859721718,0.002479426064694,0.0003842108042017,-0.0036101301000179,0.0074774050288217,-0.00090376031095,2607.0
37,37,2022-01-21,14.985,14.985,13.64,13.89,13.89,135687400,13.3,11.1,9.82,6.15,-0.0424766018718502,-0.0228873239436619,-0.0428849902534113,-0.0222575516693163,-0.0054163379168777,0.0514059325989927,-0.0377180155024514,-0.0280469400283821,0.0018042617065796,0.0005238295973021,0.0018391223890351,0.0004953986063122,2.9336716429807062e-05,0.0026425699063721,0.0014226486934431,0.0007866308449556,0.0017749249901498,-0.00211874030907,0.000416473695592,-0.0002912322386433,2608.0
38,38,2022-01-24,13.01,13.35,11.83,13.3,13.3,136949000,12.76,12.48,10.33,6.45,-0.0406015037593985,0.1243243243243243,0.0519348268839103,0.048780487804878,-0.0130790598846416,0.0912384231376824,0.0824954024468305,0.0887895610186422,0.0016484821075244,0.0154565376186997,0.0026972262434617,0.0023795359904818,0.000171061807466,0.0083244498566507,0.0068054914248645,0.0078835861458831,0.0014774203000584,0.0071320877620489,-0.0041082651814027,-0.0055040501554013,2611.0
39,39,2022-01-25,12.746,13.45,12.58,12.76,12.76,72818300,12.58,13.27,10.67,6.12,-0.0141065830721003,0.0633012820512819,0.0329138431752178,-0.0511627906976743,0.0127746609297711,0.0457123847172433,0.0205441402215188,-0.0573172059159862,0.00019899568597,0.0040070523093359,0.0010833210725628,0.002617631151974,0.0001631919618706,0.0020896221165372,0.0004220616974414,0.0032852620940155,3.5803724099446496e-05,0.0019174301927986,0.0006612593751214,-0.0006676309420415,2612.0
40,40,2022-01-26,13.14,13.86,12.45,12.58,12.58,83654000,11.36,12.16,11.45,6.33,-0.09697933227345,-0.0836473247927656,0.0731021555763822,0.0343137254901961,-0.1140838331588755,-0.077203625317232,0.0548340544460189,0.0537636092132117,0.0094049908882042,0.0069968749449864,0.0053439251499135,0.0011774317570165,0.0130151209882221,0.0059603997621235,0.0030067735269889,0.0028905256756309,-0.0036101301000179,0.0010364751828628,0.0023371516229246,-0.0017130939186144,2613.0
41,41,2022-01-27,12.72,12.79,11.27,11.36,11.36,83981800,11.1,11.57,11.2,6.4,-0.0228873239436619,-0.0485197368421052,-0.0218340611353712,0.0110584518167458,0.0514059325989927,-0.0505865740140668,-0.0435557325278301,0.0059428723812175,0.0005238295973021,0.0023541648632271,0.0004767262256631,0.0001222893565832,0.0026425699063721,0.0025590014704806,0.0018971018360358,3.531773213943776e-05,-0.00211874030907,-0.0002048366072535,-0.0014203756103727,8.697162444385072e-05,2614.0
42,42,2022-01-28,11.34,11.34,10.51,11.1,11.1,78767700,12.48,11.89,11.58,7.14,0.1243243243243243,0.0276577355229041,0.0339285714285715,0.1156249999999998,0.0912384231376824,0.0286224559880692,0.0341253439559398,0.0734791922318692,0.0154565376186997,0.0007649503342549,0.0011511479591836,0.0133691406249999,0.0083244498566507,0.0008192449867889,0.0011645391001111,0.0053991916910479,0.0071320877620489,-5.4294652534047066e-05,-1.3391140927518754e-05,0.0079699489339519,2615.0
43,43,2022-01-31,11.2,12.495,11.05,12.48,12.48,73077100,13.27,11.72,10.69,6.83,0.0633012820512819,-0.0142977291841883,-0.0768566493955095,-0.0434173669467786,0.0457123847172433,-0.0056565544386377,-0.0485126896657917,-0.0723804069690728,0.0040070523093359,0.0002044250598243,0.0059069445563042,0.0018850677525912,0.0020896221165372,3.199660811727187e-05,0.0023534810586094,0.0052389233130086,0.0019174301927986,0.0001724284517071,0.0035534634976948,-0.0033538555604173,2618.0
44,44,2022-02-01,12.682,13.55,12.37,13.27,13.27,89022400,12.16,12.13,10.0,6.44,-0.0836473247927656,0.0349829351535835,-0.0645463049579045,-0.0571010248901903,-0.077203625317232,0.0315840747384981,-0.0856748745135624,-0.0495986293988431,0.0069968749449864,0.0012238057519598,0.0041662254837188,0.0032605270435101,0.0059603997621235,0.000997553777087,0.0073401841229146,0.0024600240382437,0.0010364751828628,0.0002262519748727,-0.0031739586391958,0.0008005030052663,2619.0
45,45,2022-02-02,13.03,13.06,11.9,12.16,12.16,73581200,11.57,12.86,9.62,5.97,-0.0485197368421052,0.0601813685078316,-0.038,-0.0729813664596273,-0.0505865740140668,0.0765326881250018,-0.0774822348467363,-0.0941547500674227,0.0023541648632271,0.0036217971154754,0.001444,0.0053262798503144,0.0025590014704806,0.0058572523516387,0.0060034967168447,0.0088651169602588,-0.0002048366072535,-0.0022354552361633,-0.0045594967168447,-0.0035388371099444,2620.0
46,46,2022-02-03,11.77,12.22,11.38,11.57,11.57,55485600,11.89,12.39,9.72,5.25,0.0276577355229041,-0.0365474339035768,0.0103950103950105,-0.1206030150753768,0.0286224559880692,-0.0741533043962157,0.0016788433916731,-0.151754099092561,0.0007649503342549,0.0013357149249363,0.0001080562411123,0.0145450872452715,0.0008192449867889,0.0054987125528778,2.818515133764438e-06,0.0230293065913948,-5.4294652534047066e-05,-0.0041629976279415,0.0001052377259786,-0.0084842193461232,2621.0
47,47,2022-02-04,11.54,12.075,11.16,11.89,11.89,46870800,11.72,12.4,9.87,5.49,-0.0142977291841883,0.0008071025020177,0.0154320987654319,0.0457142857142858,-0.0056565544386377,-0.0595877644837285,0.0464664313915704,-0.0666957947872516,0.0002044250598243,6.514144487632313e-07,0.000238149672306,0.0020897959183673,3.199660811727187e-05,0.0035507016761682,0.0021591292462675,0.0044483290423031,0.0001724284517071,-0.0035500502617195,-0.0019209795739614,-0.0023585331239358,2622.0
48,48,2022-02-07,11.932,12.4,11.662,11.72,11.72,37906200,12.13,12.0,9.41,5.66,0.0349829351535835,-0.0322580645161291,-0.0466058763931103,0.0309653916211292,0.0315840747384981,-0.0131303281255464,-0.030134485426412,0.0848260863806308,0.0012238057519598,0.0010405827263267,0.0021721077143698,0.0009588554782498,0.000997553777087,0.0001724055166845,0.0009080872119146,0.0071954649306542,0.0002262519748727,0.0008681772096422,0.0012640205024552,-0.0062366094524043,2625.0
49,49,2022-02-08,11.72,12.15,11.53,12.13,12.13,32936100,12.86,12.58,8.55,6.75,0.0601813685078316,0.0483333333333333,-0.0913921360255046,0.1925795053003534,0.0765326881250018,0.0411398906364584,-0.0861175850265586,0.1484760953077367,0.0036217971154754,0.0023361111111111,0.0083525225273043,0.0370868658617288,0.0058572523516387,0.0016924906015797,0.0074162384508065,0.0220451508778321,-0.0022354552361633,0.0006436205095313,0.0009362840764977,0.0150417149838967,2626.0
50,50,2022-02-09,12.41,12.99,12.19,12.86,12.86,47536700,12.39,13.08,7.93,6.91,-0.0365474339035768,0.039745627980922,-0.072514619883041,0.0237037037037037,-0.0741533043962157,0.0803082021654973,-0.0610410490483832,-0.0169918838184598,0.0013357149249363,0.0015797149435978,0.0052583700967819,0.0005618655692729,0.0054987125528778,0.0064494073350543,0.0037260096689271,0.0002887241157,-0.0041629976279415,-0.0048696923914565,0.0015323604278548,0.0002731414535729,2627.0
51,51,2022-02-10,12.425,13.41,12.29,12.39,12.39,57391400,12.4,12.18,8.2,7.05,0.0008071025020177,-0.0688073394495413,0.0340479192938207,0.0202604920405209,-0.0595877644837285,-0.0624440561145645,0.0420848671836333,0.0815844606255126,6.514144487632313e-07,0.0047344499621244,0.0011592608082385,0.000410487537724,0.0035507016761682,0.0038992601440388,0.001771136045864,0.0066560242155558,-0.0035500502617195,0.0008351898180855,-0.0006118752376255,-0.0062455366778318,2628.0
52,52,2022-02-11,12.725,13.25,12.29,12.4,12.4,76947100,12.0,11.39,8.57,7.23,-0.0322580645161291,-0.0648604269293924,0.0451219512195122,0.025531914893617,-0.0131303281255464,-0.0317973843888295,0.0867238971072588,-0.0131258634912651,0.0010405827263267,0.004206874981463,0.002035990481856,0.0006518786781349,0.0001724055166845,0.0010110736539709,0.0075210343294704,0.0001722882923913,0.0008681772096422,0.003195801327492,-0.0054850438476143,0.0004795903857435,2629.0
53,53,2022-02-14,12.588,12.87,11.92,12.0,12.0,73358600,12.58,10.26,8.91,7.75,0.0483333333333333,-0.0992098331870061,0.0396732788798133,0.0719225449515905,0.0411398906364584,-0.0486331776894316,0.0568371088686532,0.039699894698851,0.0023361111111111,0.0098425910009935,0.0015739690570754,0.0051728524723135,0.0016924906015797,0.0023651859721718,0.0032304569445471,0.0015760816390998,0.0006436205095313,0.0074774050288217,-0.0016564878874716,0.0035967708332136,2632.0
54,54,2022-02-15,12.26,12.637,11.97,12.58,12.58,51170300,13.08,9.82,9.87,7.49,0.039745627980922,-0.0428849902534113,0.1077441077441077,-0.0335483870967742,0.0803082021654973,-0.0377180155024514,0.0680662870193639,-0.0495693833521666,0.0015797149435978,0.0018391223890351,0.0116087927535738,0.001125494276795,0.0064494073350543,0.0014226486934431,0.0046330194286024,0.002457123765914,-0.0048696923914565,0.000416473695592,0.0069757733249714,-0.001331629489119,2633.0
55,55,2022-02-16,12.61,13.28,12.603,13.08,13.08,58488200,12.18,10.33,9.57,7.27,-0.0688073394495413,0.0519348268839103,-0.0303951367781154,-0.0293724966622164,-0.0624440561145645,0.0824954024468305,-0.0061331426482413,-0.0085536119040975,0.0047344499621244,0.0026972262434617,0.0009238643397603,0.0008627435601719,0.0038992601440388,0.0068054914248645,3.761543874367631e-05,7.316427660591845e-05,0.0008351898180855,-0.0041082651814027,0.0008862489010166,0.0007895792835659,2634.0
56,56,2022-02-17,12.91,13.17,12.15,12.18,12.18,44690000,11.39,10.67,9.72,6.72,-0.0648604269293924,0.0329138431752178,0.0156739811912225,-0.0756533700137551,-0.0317973843888295,0.0205441402215188,0.0212403349196433,-0.0840686892834622,0.004206874981463,0.0010833210725628,0.0002456736863827,0.0057234323944381,0.0010110736539709,0.0004220616974414,0.0004511518274986,0.0070675445178393,0.003195801327492,0.0006612593751214,-0.0002054781411158,-0.0013441121234011,2635.0
57,57,2022-02-18,12.174,12.23,11.17,11.39,11.39,59994500,10.26,11.45,9.37,7.01,-0.0992098331870061,0.0731021555763822,-0.036008230452675,0.0431547619047618,-0.0486331776894316,0.0548340544460189,-0.0362841975157345,0.0630732671773914,0.0098425910009935,0.0053439251499135,0.0012965926603329,0.0018623334750566,0.0023651859721718,0.0030067735269889,0.0013165429893608,0.0039782370324305,0.0074774050288217,0.0023371516229246,-1.9950329027882763e-05,-0.0021159035573739,2636.0
58,58,2022-02-22,11.03,11.16,10.19,10.26,10.26,76018700,9.82,11.2,9.47,7.14,-0.0428849902534113,-0.0218340611353712,0.0106723585912487,0.0185449358059914,-0.0377180155024514,-0.0435557325278301,0.0026146914318361,0.0737829552494445,0.0018391223890351,0.0004767262256631,0.0001138992379001,0.0003439146440483,0.0014226486934431,0.0018971018360358,6.8366112837171145e-06,0.0054439244853415,0.000416473695592,-0.0014203756103727,0.0001070626266164,-0.0051000098412931,2640.0
