,Unnamed: 0_x,Date,Open,High,Low,Close,Adj Close,Volume,adj_1,adj_7,adj_30,adj_90,adj_1_change,adj_7_change,adj_30_change,adj_90_change,avg_adj_1_change,avg_adj_7_change,avg_adj_30_change,avg_adj_90_change,d1_Vol,d7_Vol,d30_Vol,d90_Vol,d1_BenchVol,d7_BenchVol,d30_BenchVol,d90_BenchVol,d1_ExcessVol,d7_ExcessVol,d30_ExcessVol,d90_ExcessVol,Unnamed: 0_y
10,10,2019-10-10,15.46,16.030001,15.46,15.68,15.68,8400,15.56,16.1,18.280001,22.950001,-0.0076530612244897,0.0267857142857144,0.1658163903061222,0.4636480229591837,0.0083157070286918,0.0206529796992257,0.0204389398203422,-0.0148219682449057,5.856934610578811e-05,0.0007174744897959,0.0274950752941522,0.2149694891939597,6.91509833870342e-05,0.0004265455704566,0.0004177502609795,0.0002196907426529,-1.058163728124609e-05,0.0002909289193392,0.0270773250331727,0.2147497984513067,1774.0
11,11,2019-10-11,15.56,15.925,15.51,15.56,15.56,7000,15.58,15.86,18.51,23.049999,0.0012853470437017,0.019280205655527,0.1895886889460154,0.4813624035989716,0.0040296337250684,-0.0217164906340128,-0.0020423325833879,0.0102171907785628,1.6521170227528456e-06,0.0003717263301194,0.035943870976269,0.2317097635985792,1.6237947958208628e-05,0.0004716059654571,4.171122381167894e-06,0.0001043909874055,-1.4585830935455784e-05,-9.987963533774968e-05,0.0359396998538878,0.2316053726111737,1775.0
12,12,2019-10-14,15.58,15.751,15.31,15.58,15.58,30800,15.63,15.99,19.84,21.379999,0.003209242618742,0.0263157894736842,0.2734274711168163,0.3722720795892169,0.0137997432605905,0.0232663867568797,0.0398107069930133,-0.0330610411388682,1.029923818595003e-05,0.0006925207756232,0.0747625819613374,0.1385865012416802,0.0001904329140582,0.0005413247527207,0.0015848923912835,0.0010930324411859,-0.0001801336758722,0.0001511960229025,0.0731776895700538,0.1374934688004943,1778.0
13,13,2019-10-15,15.44,16.1,15.11,15.63,15.63,85100,15.91,16.25,19.33,21.379999,0.017914267434421,0.0396673064619321,0.2367242482405629,0.3678822136916186,0.0122412059668,0.0148072219135388,-0.0223132290277369,-0.0098270440251572,0.0003209209777119,0.0015734952019448,0.0560383697050596,0.1353373231506457,0.0001498471235216,0.0002192538207967,0.0004978801896442,9.65707942723778e-05,0.0001710738541903,0.001354241381148,0.0555404895154154,0.1352407523563734,1779.0
14,14,2019-10-16,15.83,17.0,15.83,15.91,15.91,102100,16.1,16.16,19.690001,21.540001,0.0119421747328725,0.015713387806411,0.2375864864864865,0.3538655562539283,0.0206529796992257,-0.0066451997614788,-0.0074737380829207,0.007751484823299,0.0001426155373504,0.0002469105563546,0.0564473385609934,0.1252208319029021,0.0004265455704566,4.415867986995791e-05,5.585676093209919e-05,6.008551696583472e-05,-0.0002839300331061,0.0002027518764847,0.0563914818000613,0.1251607463859362,1780.0
15,15,2019-10-17,15.87,16.190001,15.81,16.1,16.1,20300,15.86,16.379999,19.219999,20.780001,-0.0149068322981367,0.0173912422360249,0.1937887577639752,0.2906832919254656,-0.0217164906340128,0.0068068997524752,-0.0196955747137499,-0.0184371411580576,0.0002222136491647,0.000302455306512,0.0375540826357046,0.0844967762046254,0.0004716059654571,4.633388424024694e-05,0.0003879156633049,0.0003399281740821,-0.0002493923162923,0.0002561214222718,0.0371661669723997,0.0841568480305433,1781.0
16,16,2019-10-18,16.02,16.290001,15.39,15.86,15.86,23000,15.99,16.99,20.110001,20.370001,0.0081967213114755,0.07124842370744,0.2679697982345523,0.2843632408575032,0.0232663867568797,0.0197921752820694,0.015270136011655,-0.0234110713112556,6.718624025799714e-05,0.0050763378807948,0.0718078127658667,0.0808624527509823,0.0005413247527207,0.0003917302023961,0.0002331770538144,0.0005480782599406,-0.0004741385124627,0.0046846076783987,0.0715746357120522,0.0803143744910416,1782.0
17,17,2019-10-21,16.0,16.58,15.76,15.99,15.99,98800,16.25,16.65,18.91,20.620001,0.0162601626016261,0.0412757973733581,0.182614133833646,0.2895560350218886,0.0148072219135388,0.0055825787210577,-0.0325056436883601,-0.0139290451581305,0.0002643928878313,0.0017036914488065,0.0333479218758127,0.0838426974175972,0.0002192538207967,3.1165185176806225e-05,0.0010566168715946,0.0001940182990172,4.513906703453653e-05,0.0016725262636297,0.0322913050042181,0.0836486791185799,1785.0
18,18,2019-10-22,16.030001,16.280001,15.9,16.25,16.25,76200,16.16,16.200001,18.1,21.440001,-0.0055384615384614,-0.0030768615384615,0.1138461538461539,0.3193846769230768,-0.0066451997614788,-0.0176707019264161,-0.0283190800465881,0.0207368495039612,3.067455621301724e-05,9.46707692686391e-06,0.0129609467455621,0.1020065718532581,4.415867986995791e-05,0.0003122537065722,0.000801970294685,0.0004300169273499,-1.3484123656940666e-05,-0.0003027866296453,0.012158976450877,0.1015765549259082,1786.0
19,19,2019-10-23,16.34,16.34,15.246,16.16,16.16,32800,16.379999,16.299999,18.34,21.4,0.0136137995049505,0.0086633044554456,0.1349009900990099,0.3242574257425741,0.0068068997524752,-0.0011057153365562,0.015183488997534,0.0054555565746323,0.0001853355369609,7.505284408774372e-05,0.0181982771296931,0.1051428781492009,4.633388424024694e-05,1.2226064054955905e-06,0.0002305383381382,2.976309753901372e-05,0.0001390016527207,7.383023768224814e-05,0.0179677387915549,0.1051131150516619,1787.0
20,20,2019-10-24,16.24,16.945,15.76,16.379999,16.379999,118600,16.99,16.120001,18.700001,22.450001,0.037240600564139,-0.0158728947419352,0.1416362723831667,0.3705740152975587,0.0197921752820694,-0.0197412422809898,0.0293100529748981,0.0283174266642038,0.0013868623303777,0.0002519487874885,0.0200608336545986,0.1373251008137553,0.0003917302023961,0.0003897166467967,0.0008590792053913,0.0008018766528825,0.0009951321279815,-0.0001377678593081,0.0192017544492072,0.1365232241608727,1788.0
21,21,2019-10-25,16.4,18.040001,16.0,16.99,16.99,127000,16.65,16.25,18.76,21.040001,-0.0200117716303708,-0.0435550323719834,0.1041789287816363,0.2383755738669806,0.0055825787210577,0.0348866571767551,0.0001325809052671,-0.0422545356730061,0.0004004710037861,0.0018970408449245,0.0108532492020892,0.0568229142164123,3.1165185176806225e-05,0.0012170788489684,1.757769644144375e-08,0.0017854457849413,0.0003693058186093,0.000679961995956,0.0108532316243928,0.0550374684314709,1789.0
22,22,2019-10-28,16.92,18.0,16.65,16.65,16.65,103300,16.200001,16.41,19.059999,19.969999,-0.0270269669669668,-0.0144144144144142,0.1447446846846849,0.1993993393393396,-0.0176707019264161,0.0161004241659979,0.0076267052651868,-0.0407861647487077,0.0007304569434335,0.0002077753429104,0.0209510237444688,0.0397600965289651,0.0003122537065722,0.000259223658325,5.816663320202805e-05,0.0016635112349087,0.0004182032368612,-5.14483154145754e-05,0.0208928571112668,0.0380965852940563,1792.0
23,23,2019-10-29,16.719999,16.893999,16.200001,16.200001,16.200001,68600,16.299999,16.23,21.190001,19.969999,0.0061727156683508,0.0018517900091488,0.308024672344156,0.2327159115607462,-0.0011057153365562,-0.0244348980124826,0.0658466937826913,0.0052816901408451,3.810241872230433e-05,3.42912623798336e-06,0.0948791987727246,0.054156695493549,1.2226064054955905e-06,0.0005970642408804,0.0043357870821115,2.789625074390033e-05,3.687981231680874e-05,-0.0005936351146424,0.0905434116906131,0.0541287992428051,1793.0
24,24,2019-10-30,16.209999,16.99,16.0,16.299999,16.299999,30900,16.120001,16.15,20.9,21.35,-0.0110428227633634,-0.0092023932026008,0.2822086676201636,0.3098160312770572,-0.0197412422809898,0.0554899736738923,-0.0282042060420884,0.0667818196661511,0.000121943934583,8.468404065527444e-05,0.0796417320799479,0.0959859732362665,0.0003897166467967,0.0030791371783292,0.0007954772384645,0.0044598114379223,-0.0002677727122136,-0.0029944531376739,0.0788462548414834,0.0915261617983441,1794.0
25,25,2019-10-31,16.43,16.690001,16.0,16.120001,16.120001,56400,16.25,17.0,19.889999,20.58,0.0080644535940166,0.0545905052983557,0.2338708291643407,0.2766748587670684,0.0348866571767551,0.0236002429699503,-0.044586303954426,-0.0147594644629873,6.503541177004791e-05,0.0029801232687298,0.0546955647340162,0.0765489774737772,0.0012170788489684,0.0005569714682406,0.0019879385003164,0.0002178417912341,-0.0011520434371983,0.0024231518004891,0.0527076262336998,0.076331135682543,1795.0
26,26,2019-11-01,16.09,16.459999,16.049999,16.25,16.25,44000,16.41,17.16,20.059999,20.690001,0.0098461538461538,0.056,0.234461476923077,0.2732308307692306,0.0161004241659979,0.0084601485645453,0.0023018956555537,-0.0078965838251677,9.694674556213e-05,0.003136,0.0549721841609506,0.0746550868828439,0.000259223658325,7.15741137341779e-05,5.298723609056998e-06,6.235603610790014e-05,-0.0001622769127629,0.0030644258862658,0.0549668854373415,0.074592730846736,1796.0
27,27,2019-11-04,16.41,16.865,16.200001,16.41,16.41,61800,16.23,18.280001,20.15,21.5,-0.0109689213893966,0.1139549664838512,0.2279098110907982,0.3101767215112736,-0.0244348980124826,0.0204389398203422,0.0065980062320275,0.0291261436596926,0.0001203172364467,0.0129857343863356,0.0519428819914433,0.0962095985674822,0.0005970642408804,0.0004177502609795,4.353368623787372e-05,0.000848332244485,-0.0004767470044336,0.0125679841253561,0.0518993483052054,0.0953612663229971,1799.0
28,28,2019-11-05,16.540001,16.665001,16.200001,16.23,16.23,76000,16.15,18.51,20.26,21.17,-0.0049291435613063,0.1404805914972273,0.2483056069008009,0.3043746149106594,0.0554899736738923,-0.0020423325833879,0.0141110042031701,0.033890373571388,2.429645624796794e-05,0.0197347965874108,0.061655674418375,0.0926439062020122,0.0030791371783292,4.171122381167894e-06,0.0001991204396218,0.0011485574208082,-0.0030548407220812,0.0197306254650297,0.0614565539787532,0.091495348781204,1800.0
29,29,2019-11-06,16.43,16.695,16.01,16.15,16.15,59900,17.0,19.84,20.4,20.959999,0.0526315789473685,0.2284829721362229,0.263157894736842,0.2978327554179567,0.0236002429699503,0.0398107069930133,0.0030713540549979,-0.0019500906702096,0.002770083102493,0.052204468556202,0.0692520775623268,0.0887043501998524,0.0005569714682406,0.0015848923912835,9.433215731152044e-06,3.802853622038527e-06,0.0022131116342524,0.0506195761649184,0.0692426443465956,0.0887005473462303,1801.0
30,30,2019-11-07,16.24,17.860001,16.105,17.0,17.0,149700,17.16,19.33,20.08,20.440001,0.0094117647058824,0.1370588235294116,0.1811764705882352,0.202353,0.0084601485645453,-0.0223132290277369,-0.0120674076082045,-0.016518220394328,8.858131487889462e-05,0.0187851211072664,0.0328249134948096,0.040946736609,7.15741137341779e-05,0.0004978801896442,0.0001456223263825,0.0002728516049955,1.7007201144716722e-05,0.0182872409176221,0.0326792911684271,0.0406738850040044,1802.0
31,31,2019-11-08,16.99,17.52,16.700001,17.16,17.16,92900,18.280001,19.690001,19.99,20.65,0.0652681235431233,0.1474359557109557,0.1649184149184148,0.2033799533799531,0.0204389398203422,-0.0074737380829207,-0.0053394092105628,0.0017432964298402,0.0042599279508404,0.0217373610364028,0.0271980835792024,0.0413634054368319,0.0004177502609795,5.585676093209919e-05,2.850929071784286e-05,3.0390824422935874e-06,0.0038421776898608,0.0216815042754707,0.0271695742884846,0.0413603663543896,1803.0
32,32,2019-11-11,17.1,18.379999,17.0,18.280001,18.280001,196400,18.51,19.219999,19.440001,20.690001,0.0125820014998907,0.0514222072526147,0.0634573269443474,0.1318380671861014,-0.0020423325833879,-0.0196955747137499,-0.0063523327719978,0.0005888964941599,0.0001583067617432,0.0026442433987308,0.0040268323429218,0.017381275959367,4.171122381167894e-06,0.0003879156633049,4.0352131646197255e-05,3.467990808338211e-07,0.000154135639362,0.0022563277354259,0.0039864802112756,0.0173809291602861,1806.0
33,33,2019-11-12,18.280001,18.916,18.0,18.51,18.51,82700,19.84,20.110001,19.99,20.719999,0.0718530524041058,0.0864398163155051,0.0799567801188545,0.1193948676391138,0.0398107069930133,0.015270136011655,0.0137620395095636,-0.0061139662257737,0.0051628611397871,0.0074718418446582,0.0063930866869748,0.0142551344185615,0.0015848923912835,0.0002331770538144,0.0001893937314627,3.73805830099015e-05,0.0035779687485036,0.0072386647908438,0.006203692955512,0.0142177538355516,1807.0
34,34,2019-11-13,19.49,19.860001,18.57,19.84,19.84,113900,19.33,18.91,20.25,20.73,-0.0257056451612903,-0.046875,0.0206653225806452,0.0448588709677419,-0.0223132290277369,-0.0325056436883601,0.0080405306419544,0.0044786250198275,0.0006607801931581,0.002197265625,0.0004270555573621,0.0020123183045005,0.0004978801896442,0.0010566168715946,6.465013300420764e-05,2.0058082068224876e-05,0.0001629000035139,0.0011406487534053,0.0003624054243579,0.0019922602224323,1808.0
35,35,2019-11-14,19.84,19.9,19.309999,19.33,19.33,88500,19.690001,18.1,21.02,20.200001,0.0186239524055871,-0.0636316606311431,0.0874288670460425,0.045007811691671,-0.0074737380829207,-0.0283190800465881,0.0155640698169433,-0.0150752073938377,0.0003468516032055,0.0040489882346769,0.0076438067929545,0.0020257031132729,5.585676093209919e-05,0.000801970294685,0.0002422402692666,0.0002272618779672,0.0002909948422734,0.0032470179399919,0.0074015665236879,0.0017984412353056,1809.0
36,36,2019-11-15,19.450001,19.870001,19.325001,19.690001,19.690001,93100,19.219999,18.34,21.389999,20.030001,-0.0238700851259477,-0.0685627694990974,0.0863381368035483,0.0172676476755893,-0.0196955747137499,0.015183488997534,0.0033998834149721,-0.0487205836689543,0.0005697809639199,0.0047008533613863,0.0074542738667082,0.0002981716562482,0.0003879156633049,0.0002305383381382,1.1559207235402349e-05,0.0023736952730435,0.000181865300615,0.0044703150232481,0.0074427146594728,-0.0020755236167952,1810.0
37,37,2019-11-18,19.589001,19.98,18.965,19.219999,19.219999,76100,20.110001,18.700001,21.93,19.690001,0.0463060377890758,-0.0270550482338735,0.140999018782467,0.024453799399261,0.015270136011655,0.0293100529748981,-0.0072680507686768,-0.0396582880492071,0.0021442491357233,0.0007319756349372,0.0198807232976184,0.0005979883050593,0.0002331770538144,0.0008590792053913,5.282456197606342e-05,0.0015727798109938,0.0019110720819088,-0.0001271035704541,0.0198278987356424,-0.0009747915059345,1813.0
38,38,2019-11-19,19.299999,20.465,19.120001,20.110001,20.110001,93500,18.91,18.76,21.01,20.09,-0.059671851831335,-0.0671308270944391,0.0447538018521231,-0.0009945797615823,-0.0325056436883601,0.0001325809052671,-0.0161017460844878,-0.0217383627632254,0.0035607299009808,0.0045065479463834,0.0020029027802191,9.891889021492006e-07,0.0010566168715946,1.757769644144375e-08,0.0002592662269693,0.0004725564156255,0.0025041130293861,0.004506530368687,0.0017436365532497,-0.0004715672267234,1814.0
39,39,2019-11-20,20.08,20.290001,18.610001,18.91,18.91,106400,18.1,19.059999,22.450001,19.73,-0.0428344791115811,0.0079322580645162,0.1872025912215758,0.0433632998413537,-0.0283190800465881,0.0076267052651868,0.0439234820755392,-0.0132782994757755,0.0018347926007604,6.29207180020831e-05,0.0350448101600724,0.0018803757731311,0.000801970294685,5.816663320202805e-05,0.0019292722776402,0.0001763132369683,0.0010328223060754,4.754084800055042e-06,0.0331155378824321,0.0017040625361627,1815.0
40,40,2019-11-21,18.75,19.030001,17.889999,18.1,18.1,96700,18.34,21.190001,23.709999,21.030001,0.0132596685082873,0.1707182872928174,0.3099446961325967,0.1618785082872926,0.015183488997534,0.0658466937826913,0.0367442408173577,0.0658586226987859,0.0001758188089496,0.0291447336161929,0.0960657146607276,0.026204651445319,0.0002305383381382,0.0043357870821115,0.0013501392332439,0.004337358183781,-5.471952918857e-05,0.0248089465340814,0.0947155754274837,0.021867293261538,1816.0
41,41,2019-11-22,18.139999,18.780001,17.540001,18.34,18.34,110800,18.700001,20.9,24.75,21.6,0.019629280261723,0.1395856052344601,0.3495092693565975,0.177753544165758,0.0293100529748981,-0.0282042060420884,0.0234832867922736,0.0230888287947801,0.0003853086435932,0.0194841411886705,0.1221567293661826,0.0315963224634881,0.0008590792053913,0.0007954772384645,0.0005514647585681,0.0005330940151146,-0.000473770561798,0.0186886639502059,0.1216052646076144,0.0310632284483734,1817.0
42,42,2019-11-25,18.33,18.969999,18.120001,18.700001,18.700001,111700,18.76,19.889999,23.34,21.18,0.0032085025022192,0.0636362532814838,0.2481282755011618,0.1326202602876864,0.0001325809052671,-0.044586303954426,-0.0439527525838431,-0.0360145573380867,1.0294488306747303e-05,0.0040495727317051,0.0615676411031804,0.0175881334387737,1.757769644144375e-08,0.0019879385003164,0.0019318444596965,0.0012970483402583,1.0276910610305862e-05,0.0020616342313886,0.0596357966434839,0.0162910850985153,1820.0
43,43,2019-11-26,18.75,18.99,18.02,18.76,18.76,133700,19.059999,20.059999,23.879999,21.57,0.0159914179104476,0.0692963219616205,0.2729210554371002,0.1497867803837953,0.0076267052651868,0.0023018956555537,0.0063805520905783,0.0176734028179372,0.0002557254467865,0.0048019802374085,0.0744859025009007,0.0224360795777433,5.816663320202805e-05,5.298723609056998e-06,4.071144498058312e-05,0.000312349167165,0.0001975588135845,0.0047966815137995,0.0744451910559201,0.0221237304105782,1821.0
44,44,2019-11-27,18.77,19.33,18.280001,19.059999,19.059999,77100,21.190001,20.15,23.799999,21.67,0.1117524717603604,0.0571878833781678,0.248688365618487,0.1369360512558264,0.0658466937826913,0.0065980062320275,0.0071959257957443,-0.0235839083387906,0.0124886149445501,0.0032704540052749,0.0618459031939943,0.0187514821335383,0.0043357870821115,4.353368623787372e-05,5.178134805785824e-05,0.0005562007325324,0.0081528278624386,0.003226920319037,0.0617941218459364,0.0181952814010058,1822.0
45,45,2019-11-29,19.030001,21.309999,19.030001,21.190001,21.190001,42000,20.9,20.26,23.629999,20.85,-0.0136857473484781,-0.0438886718315868,0.1151485552077133,-0.0160453508237209,-0.0282042060420884,0.0141110042031701,-0.0182306997199037,-0.0247738246648732,0.0001872996804863,0.0019262155151407,0.0132591897664238,0.0002574532830562,0.0007954772384645,0.0001991204396218,0.0003323584122772,0.0006137423885258,-0.0006081775579781,0.0017270950755188,0.0129268313541465,-0.0003562891054695,1824.0
46,46,2019-12-02,21.68,21.77,20.450001,20.9,20.9,94700,19.889999,20.4,23.469999,19.110001,-0.0483254066985645,-0.0239234449760765,0.1229664593301436,-0.085645885167464,-0.044586303954426,0.0030713540549979,-0.0042018535465042,-0.0619635147637073,0.0023353449325816,0.0005723312195233,0.0151207501201918,0.0073352176461184,0.0019879385003164,9.433215731152044e-06,1.765557322626992e-05,0.0038394771618721,0.0003474064322652,0.0005628980037922,0.0151030945469655,0.0034957404842462,1827.0
47,47,2019-12-03,20.82,21.42,19.82,19.889999,19.889999,82600,20.059999,20.08,23.51,19.0,0.0085470089767225,0.0095525897210955,0.1820010649573187,-0.0447460555427881,0.0023018956555537,-0.0120674076082045,-0.0044626266498347,0.0248996774574271,7.305136244817601e-05,9.125197037957972e-05,0.0331243876455981,0.0020022094866382,5.298723609056998e-06,0.0001456223263825,1.991503661581488e-05,0.0006199939374839,6.775263883911901e-05,-5.4370356002972107e-05,0.0331044726089823,0.0013822155491543,1828.0
48,48,2019-12-04,20.049999,20.27,19.280001,20.059999,20.059999,88200,20.15,19.99,23.33,16.360001,0.0044865904529705,-0.0034894817292863,0.1630110250753251,-0.1844465695137871,0.0065980062320275,-0.0053394092105628,-0.0125058441809534,-0.1108966598440545,2.01294938926861e-05,1.2176482739023008e-05,0.0265725942961082,0.0340205370054043,4.353368623787372e-05,2.850929071784286e-05,0.0001563961386782,0.0122980691645679,-2.340419234518762e-05,-1.6332807978819852e-05,0.02641619815743,0.0217224678408363,1829.0
49,49,2019-12-05,20.110001,20.299999,19.43,20.15,20.15,65700,20.26,19.440001,23.09,13.23,0.0054590570719603,-0.035235682382134,0.1459057071960299,-0.3434243176178659,0.0141110042031701,-0.0063523327719978,-0.0034615061553308,-0.140824889799112,2.9801304114920544e-05,0.0012415533129346,0.0212884753923736,0.1179402619312968,0.0001991204396218,4.0352131646197255e-05,1.1982024863393016e-05,0.019831649586932,-0.0001693191355069,0.0012012011812884,0.0212764933675102,0.0981086123443648,1830.0
50,50,2019-12-06,20.299999,20.959999,19.5,20.26,20.26,243700,20.4,19.99,22.91,13.93,0.0069101678183611,-0.0133267522211255,0.1307996051332673,-0.3124383020730504,0.0030713540549979,0.0137620395095636,0.0065799958397421,0.0539082974830636,4.77504192779145e-05,0.0001776023247632,0.0171085367030186,0.0976176926022907,9.433215731152044e-06,0.0001893937314627,4.329634525102334e-05,0.0029061045375224,3.831720354676246e-05,-1.1791406699514489e-05,0.0170652403577676,0.0947115880647682,1831.0
51,51,2019-12-09,20.27,20.620001,19.985001,20.4,20.4,102100,20.08,20.25,22.68,13.65,-0.0156862745098039,-0.0073529411764705,0.1117647058823529,-0.3308823529411764,-0.0120674076082045,0.0080405306419544,-0.0177454220448546,-0.0692972058520731,0.0002460592079969,5.406574394463629e-05,0.0124913494809688,0.1094831314878892,0.0001456223263825,6.465013300420764e-05,0.00031490000355,0.0048021027389045,0.0001004368816143,-1.0584389059571342e-05,0.0121764494774188,0.1046810287489846,1834.0
52,52,2019-12-10,20.280001,20.49,19.83,20.08,20.08,123700,19.99,21.02,23.389999,13.41,-0.0044820717131474,0.046812749003984,0.1648405876494025,-0.3321713147410358,-0.0053394092105628,0.0155640698169433,0.0249195950880274,0.0577917057816554,2.008896684179613e-05,0.00219143346931,0.0271724193366003,0.1103377823367882,2.850929071784286e-05,0.0002422402692666,0.0006209862193512,0.0033398812571534,-8.420323876046734e-06,0.0019491932000433,0.0265514331172491,0.1069979010796348,1835.0
53,53,2019-12-11,20.23,20.889999,19.99,19.99,19.99,59400,19.440001,21.389999,23.73,12.98,-0.0275137068534266,0.0700349674837419,0.1870935467733867,-0.3506753376688343,-0.0063523327719978,0.0033998834149721,0.0200885977828081,-0.0515095297383723,0.0007570040648162,0.0049048966704487,0.0350039952442454,0.1229731924491509,4.0352131646197255e-05,1.1559207235402349e-05,0.0004035517608794,0.0026532316538682,0.0007166519331701,0.0048933374632133,0.034600443483366,0.1203199607952826,1836.0
54,54,2019-12-12,19.99,20.290001,19.33,19.440001,19.440001,114000,19.99,21.93,22.950001,13.37,0.0282921281742731,0.1280863617239527,0.1805555462677188,-0.3122428337323645,0.0137620395095636,-0.0072680507686768,-0.0148219682449057,0.078865594580978,0.0008004445166295,0.0164061160596792,0.0326003052880343,0.097495587217217,0.0001893937314627,5.282456197606342e-05,0.0002196907426529,0.0062197820086111,0.0006110507851667,0.0163532914977031,0.0323806145453813,0.0912758052086058,1837.0
