Date,1mo CPR,Gross Coupon,Accum Net Loss%,Annualized Net Loss Rate,Delinq 30+,Number of Assets,Life CDR,Open,High,Low,Close,Adj Close,Volume,adj_1,adj_7,adj_30,adj_90,adj_1_change,adj_7_change,adj_30_change,adj_90_change
2022-01-01 00:00:00,UPSP22P1,20.7449,0.0,0.0,0.0,7688.0,0.0,153.229996,156.899994,151.070007,151.300003,151.300003,2545000.0,144.660004,116.949997,105.790001,97.300003,-0.0438863110928029,-0.0124968589039939,-0.0983550737517245,-0.0618973962408657
2022-02-01 00:00:00,UPSP22P1,20.76,0.0,0.0,0.11,7688.0,0.0,111.300003,120.748001,106.400002,117.330002,117.330002,11497000.0,105.790001,99.970001,128.270004,83.889999,-0.0983550737517245,0.0409204493865009,-0.1452085451847067,-0.0578391952174394
2022-03-01 00:00:00,UPSP22P1,20.77,0.01,0.08,0.98,7688.0,0.04,160.0,161.0,144.130005,145.399994,145.399994,12414200.0,156.934998,112.0,109.089996,48.540001,0.079332905612087,-0.0044444444444444,-0.044243937657648,-0.0613033854438869
2022-04-01 00:00:00,UPSP22P1,20.79,0.02,0.19,2.56,7688.0,0.09,109.260002,111.989998,105.559998,109.029999,109.029999,8758800.0,113.849998,91.169998,93.57,27.09,0.0442080073760249,-0.0433368821614832,0.0948982107991833,-0.1970954832782759
2022-05-01 00:00:00,UPSP22P1,20.81,0.04,0.18,3.8,7688.0,0.11,73.139999,83.620003,72.449997,83.599998,83.599998,7461300.0,85.459999,77.129997,51.709999,29.6,0.022248816321742,-0.0805817389507895,0.1251087929745167,0.0448288033886341
2022-06-01 00:00:00,UPSP22P1,20.82,0.67,8.24,5.36,7688.0,1.96,52.139999,54.150002,45.25,45.959999,45.959999,10214000.0,51.709999,43.349998,35.459999,24.530001,0.1251087929745167,-0.0480896563880179,0.0804387263863499,0.0061526663721354
2022-07-01 00:00:00,UPSP22P1,20.78,1.68,13.58,5.76,7688.0,4.23,32.060001,33.369999,31.27,32.82,32.82,4344600.0,35.459999,27.030001,29.059999,21.74,0.0804387263863499,-0.0022148025101513,0.1422955132745476,-0.0346358792184725
2022-08-01 00:00:00,UPSP22P1,20.7,2.89,17.02,6.75,7688.0,6.31,24.030001,24.57,23.17,23.940001,23.940001,5652100.0,25.440001,32.27,25.9,20.43,0.0626566389867735,0.0902027027027028,0.0347582487112165,-0.0784844384303112
