Date,1mo CPR,Gross Coupon,Accum Net Loss%,Annualized Net Loss Rate,Delinq 30+,Number of Assets,Life CDR,Life CPR,Open,High,Low,Close,Adj Close,Volume,adj_1,adj_7,adj_30,adj_90,adj_1_change,adj_7_change,adj_30_change,adj_90_change,avg_adj_1_change,avg_adj_7_change,avg_adj_30_change,avg_adj_90_change,d1_Vol,d7_Vol,d30_Vol,d90_Vol,d1_BenchVol,d7_BenchVol,d30_BenchVol,d90_BenchVol,d1_ExcessVol,d7_ExcessVol,d30_ExcessVol,d90_ExcessVol
2021-11-01 00:00:00,UPSP20S1,15.9936,5.09,3.67,2.31,6227.0,4.35,18.71,323.779999,346.880005,323.019989,344.730011,344.730011,3517100.0,344.089996,334.600006,177.0,98.629997,-0.0018565688497599,-0.0293853296108878,-0.4865547113622201,-0.713892049276789,-0.0026851510598139,0.0153171913999598,0.0039691716288476,0.0286224559880692,3.446847893898917e-06,0.0008634975963405,0.2367354871487733,0.5096418580206132,7.210036214019711e-06,0.000234616352383,1.5754323419248714e-05,0.0008192449867889,-3.7631883201207935e-06,0.0006288812439575,0.2367197328253541,0.5088226130338243
2021-12-01 00:00:00,UPSP20S1,15.9708,5.25,4.73,2.26,6030.0,4.39,19.18,206.289993,209.029999,176.003998,179.649994,179.649994,6290500.0,177.0,194.369995,144.660004,112.0,-0.0147508716309781,0.0819371082194413,-0.1947675545149197,-0.3765655232919184,0.0039691716288476,0.0167683105779973,-0.0103451830957196,0.0016788433916731,0.0002175882138735,0.0067136897033644,0.0379344002917222,0.1418015933321163,1.5754323419248714e-05,0.0002811762396401,0.0001070228132839,2.818515133764438e-06,0.0002018338904543,0.0064325134637242,0.0378273774784382,0.1417987748169825
2022-01-01 00:00:00,UPSP20S1,15.9735,5.49,7.43,1.91,5791.0,4.54,19.82,153.229996,156.899994,151.070007,151.300003,151.300003,2545000.0,144.660004,116.949997,105.790001,97.300003,-0.0438863110928029,-0.2270324211427808,-0.3007931334938573,-0.3569068005900833,-0.0103451830957196,-0.0080256393826729,-0.077203625317232,-0.0459409638556561,0.0019260083013342,0.051543720249953,0.0904765091570534,0.1273824643074494,0.0001070228132839,6.441088750071024e-05,0.0059603997621235,0.0021105721599867,0.0018189854880503,0.0514793093624523,0.0845161093949299,0.1252718921474628
2022-02-01 00:00:00,UPSP20S1,15.9424,5.68,6.17,2.3,5556.0,4.64,20.22,111.300003,120.748001,106.400002,117.330002,117.330002,11497000.0,105.790001,99.970001,128.270004,83.889999,-0.0983550737517245,-0.1479587548289652,0.0932413007203392,-0.2850081175316096,-0.077203625317232,0.0315840747384981,-0.0856748745135624,-0.0495986293988431,0.0096737205327071,0.0218917931305378,0.0086939401600207,0.0812296270589117,0.0059603997621235,0.000997553777087,0.0073401841229146,0.0024600240382437,0.0037133207705836,0.0208942393534508,0.001353756037106,0.078769603020668
2022-03-01 00:00:00,UPSP20S1,15.9671,5.76,2.95,2.53,5323.0,4.62,20.7,160.0,161.0,144.130005,145.399994,145.399994,12414200.0,156.934998,112.0,109.089996,48.540001,0.079332905612087,-0.2297111098917926,-0.2497248933861716,-0.6661622902130244,0.0341253439559398,0.0016788433916731,-0.0181983365627022,-0.0380498192469542,0.0062937099128563,0.0527671940077192,0.0623625223767348,0.4437721969018617,0.0011645391001111,2.818515133764438e-06,0.0003311794536493,0.0014477887447258,0.0051291708127451,0.0527643754925854,0.0620313429230854,0.4423244081571358
2022-04-01 00:00:00,UPSP20S1,15.9408,5.9,5.26,2.6,5072.0,4.67,21.31,109.260002,111.989998,105.559998,109.029999,109.029999,8758800.0,113.849998,91.169998,93.57,27.09,0.0442080073760249,-0.1638081368779981,-0.1417958281371717,-0.7515362721410279,0.0222345761732284,-0.0223609855729011,0.0734791922318692,-0.0500758302123839,0.0019543479161586,0.0268331057074409,0.0201060568771063,0.5648067683436332,0.000494376377603,0.0005000136757914,0.0053991916910479,0.0025075887714595,0.0014599715385555,0.0263330920316494,0.0147068651860583,0.5622991795721737
2022-05-01 00:00:00,UPSP20S1,15.895,6.05,6.2,3.17,4868.0,4.79,21.59,73.139999,83.620003,72.449997,83.599998,83.599998,7461300.0,85.459999,77.129997,51.709999,29.6,0.022248816321742,-0.0773923583108219,-0.3814593273076393,-0.6459330058835647,0.0059428723812175,-0.0941547500674227,0.0636076403219795,0.0072715602001104,0.0004950098277186,0.0059895771249106,0.1455112183899967,0.4172294480897772,3.531773213943776e-05,0.0088651169602588,0.0040459319073303,5.28755877438296e-05,0.0004596920955791,-0.0028755398353481,0.1414652864826663,0.4171765725020334
2022-06-01 00:00:00,UPSP20S1,15.8785,6.2,6.49,2.87,4675.0,4.85,21.72,52.139999,54.150002,45.25,45.959999,45.959999,10214000.0,51.709999,43.349998,35.459999,24.530001,0.1251087929745167,-0.0567885347430056,-0.2284595349969437,-0.4662749883871843,0.0636076403219795,-0.038372623720716,0.0798194745100795,-0.0061668022873985,0.0156522100795404,0.0032249376782575,0.0521937591310197,0.2174123647954688,0.0040459319073303,0.0014724582512116,0.0063711485110652,3.802945045186337e-05,0.0116062781722101,0.0017524794270458,0.0458226106199545,0.217374335345017
2022-07-01 00:00:00,UPSP20S1,15.8503,6.34,6.78,2.71,4494.0,4.95,21.99,32.060001,33.369999,31.27,32.82,32.82,4344600.0,35.459999,27.030001,29.059999,21.74,0.0804387263863499,-0.176416788543571,-0.1145643205362583,-0.3375990249847654,0.0798194745100795,-0.0423787273702309,0.1328994925327831,-0.0219339919385241,0.006470388702658,0.031122883280027,0.0131249835399345,0.1139731016706643,0.0063711485110652,0.0017959565335203,0.0176622751154712,0.0004811000023592,9.924019159284446e-05,0.0293269267465066,-0.0045372915755367,0.113492001668305
2022-08-01 00:00:00,UPSP20S1,15.8328,6.49,7.66,2.75,4341.0,5.07,21.95,24.030001,24.57,23.17,23.940001,23.940001,5652100.0,25.440001,32.27,25.9,20.43,0.0626566389867735,0.3479531600687904,0.0818712998382915,-0.1466165770001429,0.0257735490667325,0.0415629440100422,-0.0076946361467464,-0.0987036231048907,0.0039258544091188,0.1210714016018572,0.0067029097372114,0.0214964206512388,0.0006642758314952,0.0017274783147819,5.9207425430816285e-05,0.0097424052140323,0.0032615785776236,0.1193439232870753,0.0066437023117806,0.0117540154372065
2022-09-01 00:00:00,UPSP20S1,15.7825,6.59,5.38,3.27,4152.0,5.1,22.0,25.219999,26.07,24.25,25.950001,25.950001,6069500.0,24.379999,27.530001,22.52,17.129999,-0.0605010381309811,0.0608863174995637,-0.1321772974112794,-0.3398844570372078,-0.0245993131075798,0.0675182376240054,0.0840638666074549,-0.028612399368472,0.0036603756149264,0.0037071436586576,0.0174708379509498,0.1155214441354775,0.0006051262053647,0.0045587124118516,0.0070667336689959,0.0008186693976209,0.0030552494095616,-0.0008515687531939,0.0104041042819538,0.1147027747378566
